Time Bucket,Holiday,Working Day,Temp (F),Perceived Temp (F),Relative Humidity (%),Wind Speed,App Trips,Outside App Trips,Season ID,Weather ID
6/11/2019 20:00,0,0,82.184,89.276,74,16.9979,95,180,2,3
6/11/2019 21:00,0,0,80.708,87.908,74,15.0013,76,144,2,3
6/11/2019 22:00,0,0,80.708,86.549,78,15.0013,53,137,2,3
6/11/2019 23:00,0,0,80.708,87.908,74,7.0015,24,107,2,3
6/12/2019 0:00,0,0,80.708,86.549,78,15.0013,19,100,2,3
6/12/2019 1:00,0,0,79.232,83.822,83,7.0015,19,74,2,3
6/12/2019 2:00,0,0,79.232,83.822,89,16.9979,9,57,2,3
6/12/2019 3:00,0,0,79.232,83.822,89,19.0012,8,20,2,3
6/12/2019 4:00,0,0,77.756,82.454,88,11.0014,8,6,2,3
6/12/2019 5:00,0,0,77.756,82.454,88,15.0013,5,5,2,3
6/12/2019 6:00,0,0,77.756,82.454,88,7.0015,5,9,2,3
6/12/2019 7:00,0,0,79.232,85.181,78,7.0015,7,27,2,3
6/12/2019 8:00,0,0,83.66,92.003,74,0.0,28,64,2,3
6/12/2019 9:00,0,0,85.136,93.362,66,0.0,75,107,2,3
6/12/2019 10:00,0,0,88.088,96.089,58,6.0032,120,191,2,3
6/12/2019 11:00,0,0,89.564,97.457,55,7.0015,131,236,2,3
6/12/2019 12:00,0,0,92.516,100.184,46,0.0,176,244,2,3
6/12/2019 13:00,0,0,89.564,98.816,59,19.0012,109,264,2,3
6/12/2019 14:00,0,0,92.516,102.911,56,16.9979,96,219,2,3
6/12/2019 15:00,0,0,91.04,101.543,59,19.9995,142,218,2,3
6/12/2019 16:00,0,0,82.184,89.276,83,19.0012,115,235,2,2
6/12/2019 17:00,0,0,82.184,89.276,83,19.0012,94,158,2,2
6/12/2019 18:00,0,0,83.66,92.003,74,11.0014,69,187,2,3
6/12/2019 19:00,0,0,83.66,92.003,74,7.0015,67,156,2,3
6/12/2019 20:00,0,0,80.708,86.549,83,11.0014,62,144,2,3
6/12/2019 21:00,0,0,80.708,86.549,83,7.0015,39,101,2,3
6/12/2019 22:00,0,0,79.232,83.822,83,8.9981,31,97,2,3
6/12/2019 23:00,0,0,79.232,85.181,78,12.998,33,74,2,3
6/13/2019 0:00,0,1,79.232,85.181,78,8.9981,8,20,2,3
6/13/2019 1:00,0,1,79.232,86.549,73,15.0013,6,10,2,3
6/13/2019 2:00,0,1,77.756,85.181,73,19.0012,2,8,2,3
6/13/2019 3:00,0,1,76.28,86.549,60,32.9975,1,6,2,3
6/13/2019 4:00,0,1,73.328,79.727,64,19.9995,1,3,2,3
6/13/2019 5:00,0,1,71.852,78.368,64,26.0027,2,27,2,3
6/13/2019 6:00,0,1,71.852,78.368,64,27.9993,7,98,2,3
6/13/2019 7:00,0,1,73.328,79.727,56,23.9994,26,302,2,3
6/13/2019 8:00,0,1,74.804,81.095,49,30.0026,44,432,2,3
6/13/2019 9:00,0,1,77.756,87.908,46,23.9994,35,189,2,3
6/13/2019 10:00,0,1,79.232,87.908,41,22.0028,38,80,2,3
6/13/2019 11:00,0,1,80.708,87.908,41,19.9995,53,106,2,3
6/13/2019 12:00,0,1,80.708,87.908,41,19.0012,35,161,2,3
6/13/2019 13:00,0,1,83.66,89.276,37,0.0,53,174,2,3
6/13/2019 14:00,0,1,83.66,89.276,34,16.9979,55,145,2,3
6/13/2019 15:00,0,1,83.66,89.276,37,30.0026,58,127,2,3
6/13/2019 16:00,0,1,83.66,89.276,37,27.9993,64,262,2,3
6/13/2019 17:00,0,1,83.66,89.276,39,22.0028,72,529,2,3
6/13/2019 18:00,0,1,83.66,89.276,37,23.9994,76,510,2,3
6/13/2019 19:00,0,1,80.708,87.908,39,19.0012,75,348,2,3
6/13/2019 20:00,0,1,79.232,87.908,44,16.9979,78,253,2,3
6/13/2019 21:00,0,1,79.232,87.908,41,16.9979,40,178,2,3
6/13/2019 22:00,0,1,77.756,87.908,46,15.0013,20,114,2,3
6/13/2019 23:00,0,1,77.756,87.908,46,12.998,14,75,2,3
6/14/2019 0:00,0,1,76.28,87.908,49,12.998,13,18,2,3
6/14/2019 1:00,0,1,76.28,87.908,49,16.9979,3,10,2,3
6/14/2019 2:00,0,1,76.28,87.908,49,19.0012,2,8,2,3
6/14/2019 3:00,0,1,74.804,81.095,53,22.0028,1,1,2,3
6/14/2019 4:00,0,1,71.852,78.368,60,16.9979,0,3,2,3
6/14/2019 5:00,0,1,71.852,78.368,56,22.0028,3,23,2,3
6/14/2019 6:00,0,1,71.852,78.368,56,19.9995,6,107,2,3
6/14/2019 7:00,0,1,73.328,79.727,52,27.9993,19,346,2,3
6/14/2019 8:00,0,1,74.804,81.095,49,26.0027,45,441,2,3
6/14/2019 9:00,0,1,77.756,87.908,46,12.998,19,174,2,3
6/14/2019 10:00,0,1,77.756,87.908,46,15.0013,33,97,2,3
6/14/2019 11:00,0,1,79.232,87.908,41,19.0012,40,103,2,3
6/14/2019 12:00,0,1,79.232,87.908,41,23.9994,30,139,2,3
6/14/2019 13:00,0,1,79.232,87.908,44,15.0013,33,176,2,3
6/14/2019 14:00,0,1,79.232,87.908,47,12.998,41,118,2,0
6/14/2019 15:00,0,1,79.232,87.908,47,11.0014,42,136,2,3
6/14/2019 16:00,0,1,82.184,89.276,41,12.998,51,279,2,3
6/14/2019 17:00,0,1,79.232,87.908,50,19.0012,85,484,2,2
6/14/2019 18:00,0,1,77.756,87.908,51,22.0028,65,473,2,3
6/14/2019 19:00,0,1,79.232,87.908,50,23.9994,51,335,2,3
6/14/2019 20:00,0,1,76.28,87.908,56,11.0014,60,237,2,3
6/14/2019 21:00,0,1,76.28,87.908,56,19.9995,37,206,2,3
6/14/2019 22:00,0,1,74.804,81.095,60,15.0013,29,159,2,3
6/14/2019 23:00,0,1,73.328,79.727,68,15.0013,19,91,2,3
6/15/2019 0:00,0,1,73.328,79.727,64,23.9994,8,44,2,3
6/15/2019 1:00,0,1,71.852,78.368,64,19.0012,0,14,2,3
6/15/2019 2:00,0,1,70.376,77.0,63,15.0013,0,9,2,3
6/15/2019 3:00,0,1,68.9,75.632,68,16.9979,0,1,2,3
6/15/2019 4:00,0,1,68.9,75.632,63,19.0012,0,4,2,3
6/15/2019 5:00,0,1,67.424,74.273,67,19.0012,1,20,2,3
6/15/2019 6:00,0,1,68.9,75.632,63,16.9979,11,110,2,3
6/15/2019 7:00,0,1,71.852,78.368,60,8.9981,22,348,2,3
6/15/2019 8:00,0,1,74.804,81.095,53,8.9981,53,445,2,3
6/15/2019 9:00,0,1,76.28,87.908,49,0.0,22,185,2,3
6/15/2019 10:00,0,1,79.232,87.908,47,11.0014,27,108,2,3
6/15/2019 11:00,0,1,82.184,89.276,36,0.0,49,115,2,3
6/15/2019 12:00,0,1,83.66,89.276,34,15.0013,33,178,2,3
6/15/2019 13:00,0,1,86.612,90.635,28,19.0012,43,146,2,3
6/15/2019 14:00,0,1,86.612,90.635,28,0.0,50,128,2,3
6/15/2019 15:00,0,1,88.088,92.003,27,0.0,33,131,2,3
6/15/2019 16:00,0,1,88.088,92.003,27,8.9981,47,265,2,3
6/15/2019 17:00,0,1,86.612,90.635,28,7.0015,83,555,2,3
6/15/2019 18:00,0,1,85.136,90.635,32,8.9981,80,527,2,3
6/15/2019 19:00,0,1,83.66,89.276,37,19.0012,54,362,2,3
6/15/2019 20:00,0,1,80.708,87.908,44,11.0014,57,273,2,3
6/15/2019 21:00,0,1,79.232,87.908,47,15.0013,48,209,2,3
6/15/2019 22:00,0,1,77.756,87.908,50,7.0015,31,144,2,3
6/15/2019 23:00,0,1,77.756,87.908,53,0.0,17,90,2,3
6/16/2019 0:00,0,1,76.28,87.908,56,7.0015,9,38,2,3
6/16/2019 1:00,0,1,74.804,81.095,60,0.0,4,13,2,3
6/16/2019 2:00,0,1,76.28,87.908,56,6.0032,1,4,2,3
6/16/2019 3:00,0,1,73.328,79.727,73,6.0032,0,4,2,0
6/16/2019 4:00,0,1,73.328,79.727,68,7.0015,0,6,2,0
6/16/2019 5:00,0,1,76.28,86.549,64,12.998,7,18,2,3
6/16/2019 6:00,0,1,74.804,81.095,73,11.0014,8,104,2,2
6/16/2019 7:00,0,1,73.328,79.727,78,11.0014,16,172,2,2
6/16/2019 8:00,0,1,76.28,85.181,69,8.9981,24,364,2,0
6/16/2019 9:00,0,1,77.756,86.549,65,12.998,29,232,2,0
6/16/2019 10:00,0,1,80.708,87.908,61,16.9979,18,103,2,0
6/16/2019 11:00,0,1,82.184,89.276,61,19.9995,33,117,2,0
6/16/2019 12:00,0,1,85.136,92.003,54,26.0027,41,165,2,3
6/16/2019 13:00,0,1,85.136,92.003,54,16.9979,37,114,2,0
6/16/2019 14:00,0,1,85.136,92.003,54,22.0028,39,114,2,0
6/16/2019 15:00,0,1,83.66,90.635,61,19.9995,32,127,2,0
6/16/2019 16:00,0,1,80.708,87.908,69,12.998,36,258,2,2
6/16/2019 17:00,0,1,79.232,85.181,78,7.0015,42,230,2,0
6/16/2019 18:00,0,1,79.232,83.822,83,15.0013,26,299,2,3
6/16/2019 19:00,0,1,77.756,83.822,83,19.0012,58,269,2,3
6/16/2019 20:00,0,1,77.756,83.822,83,22.0028,25,176,2,3
6/16/2019 21:00,0,1,77.756,83.822,83,16.9979,34,154,2,2
6/16/2019 22:00,0,1,77.756,83.822,83,16.9979,24,127,2,2
6/16/2019 23:00,0,1,76.28,82.454,83,16.9979,2,14,2,2
6/17/2019 0:00,0,1,73.328,79.727,88,6.0032,3,21,2,3
6/17/2019 1:00,0,1,73.328,79.727,94,8.9981,4,19,2,3
6/17/2019 2:00,0,1,73.328,79.727,94,7.0015,2,11,2,3
6/17/2019 3:00,0,1,73.328,79.727,94,7.0015,1,5,2,3
6/17/2019 4:00,0,1,71.852,78.368,94,8.9981,1,5,2,3
6/17/2019 5:00,0,1,71.852,78.368,100,0.0,1,12,2,3
6/17/2019 6:00,0,1,73.328,79.727,94,0.0,8,89,2,3
6/17/2019 7:00,0,1,76.28,82.454,83,0.0,25,225,2,3
6/17/2019 8:00,0,1,76.28,82.454,83,0.0,28,426,2,0
6/17/2019 9:00,0,1,83.66,90.635,58,12.998,28,196,2,3
6/17/2019 10:00,0,1,83.66,90.635,58,12.998,44,126,2,3
6/17/2019 11:00,0,1,82.184,89.276,69,16.9979,43,138,2,3
6/17/2019 12:00,0,1,83.66,90.635,65,16.9979,49,194,2,3
6/17/2019 13:00,0,1,86.612,93.362,62,19.0012,48,156,2,3
6/17/2019 14:00,0,1,88.088,94.73,52,12.998,73,142,2,3
6/17/2019 15:00,0,1,89.564,94.73,43,15.0013,62,181,2,3
6/17/2019 16:00,0,1,88.088,93.362,45,11.0014,69,286,2,3
6/17/2019 17:00,0,1,88.088,93.362,40,12.998,85,467,2,2
6/17/2019 18:00,0,1,88.088,93.362,40,12.998,62,388,2,2
6/17/2019 19:00,0,1,79.232,83.822,83,16.9979,53,275,2,2
6/17/2019 20:00,0,1,79.232,85.181,78,7.0015,40,192,2,3
6/17/2019 21:00,0,1,79.232,85.181,78,6.0032,49,159,2,3
6/17/2019 22:00,0,1,77.756,82.454,88,8.9981,48,127,2,3
6/17/2019 23:00,0,1,77.756,83.822,83,8.9981,37,141,2,3
6/18/2019 0:00,0,0,77.756,82.454,88,8.9981,21,83,2,3
6/18/2019 1:00,0,0,77.756,83.822,83,7.0015,15,80,2,3
6/18/2019 2:00,0,0,76.28,81.095,88,0.0,16,37,2,3
6/18/2019 3:00,0,0,76.28,81.095,88,6.0032,4,16,2,3
6/18/2019 4:00,0,0,76.28,81.095,88,6.0032,1,4,2,3
6/18/2019 5:00,0,0,77.756,83.822,83,0.0,1,6,2,3
6/18/2019 6:00,0,0,77.756,83.822,83,7.0015,9,18,2,3
6/18/2019 7:00,0,0,79.232,85.181,78,8.9981,12,45,2,3
6/18/2019 8:00,0,0,80.708,86.549,78,6.0032,28,103,2,3
6/18/2019 9:00,0,0,83.66,90.635,61,15.0013,62,156,2,3
6/18/2019 10:00,0,0,85.136,93.362,62,12.998,68,176,2,3
6/18/2019 11:00,0,0,85.136,93.362,62,8.9981,134,270,2,3
6/18/2019 12:00,0,0,86.612,94.73,66,6.0032,162,258,2,3
6/18/2019 13:00,0,0,88.088,94.73,55,0.0,135,192,2,3
6/18/2019 14:00,0,0,91.04,97.457,46,19.0012,138,196,2,0
6/18/2019 15:00,0,0,92.516,100.184,46,8.9981,153,214,2,0
6/18/2019 16:00,0,0,88.088,94.73,52,15.0013,193,275,2,0
6/18/2019 17:00,0,0,88.088,93.362,48,11.0014,210,239,2,0
6/18/2019 18:00,0,0,86.612,93.362,55,12.998,118,263,2,0
6/18/2019 19:00,0,0,86.612,92.003,51,7.0015,99,227,2,0
6/18/2019 20:00,0,0,85.136,92.003,58,8.9981,61,127,2,0
6/18/2019 21:00,0,0,85.136,93.362,66,7.0015,58,125,2,0
6/18/2019 22:00,0,0,85.136,93.362,62,8.9981,56,105,2,0
6/18/2019 23:00,0,0,85.136,93.362,62,0.0,53,97,2,0
6/19/2019 0:00,0,0,83.66,90.635,65,0.0,18,71,2,3
6/19/2019 1:00,0,0,83.66,90.635,65,6.0032,17,59,2,0
6/19/2019 2:00,0,0,82.184,89.276,74,6.0032,13,59,2,3
6/19/2019 3:00,0,0,80.708,86.549,78,8.9981,14,16,2,0
6/19/2019 4:00,0,0,80.708,87.908,74,8.9981,7,10,2,0
6/19/2019 5:00,0,0,80.708,86.549,78,0.0,7,12,2,0
6/19/2019 6:00,0,0,80.708,86.549,78,11.0014,11,22,2,0
6/19/2019 7:00,0,0,80.708,86.549,78,11.0014,35,36,2,0
6/19/2019 8:00,0,0,82.184,89.276,74,7.0015,25,59,2,2
6/19/2019 9:00,0,0,82.184,89.276,74,7.0015,58,111,2,0
6/19/2019 10:00,0,0,83.66,90.635,61,7.0015,86,158,2,0
6/19/2019 11:00,0,0,85.136,92.003,58,6.0032,141,236,2,0
6/19/2019 12:00,0,0,86.612,93.362,55,6.0032,141,255,2,0
6/19/2019 13:00,0,0,86.612,92.003,51,0.0,149,214,2,0
6/19/2019 14:00,0,0,86.612,93.362,58,7.0015,124,193,2,2
6/19/2019 15:00,0,0,86.612,93.362,55,7.0015,146,216,2,0
6/19/2019 16:00,0,0,88.088,93.362,48,0.0,121,257,2,0
6/19/2019 17:00,0,0,86.612,92.003,51,0.0,159,238,2,3
6/19/2019 18:00,0,0,86.612,93.362,58,6.0032,78,218,2,0
6/19/2019 19:00,0,0,85.136,93.362,62,8.9981,94,217,2,3
6/19/2019 20:00,0,0,83.66,90.635,70,12.998,86,146,2,3
6/19/2019 21:00,0,0,82.184,89.276,79,8.9981,57,110,2,3
6/19/2019 22:00,0,0,80.708,86.549,78,15.0013,38,114,2,3
6/19/2019 23:00,0,0,80.708,86.549,78,12.998,14,78,2,3
7/1/2019 0:00,0,1,80.708,87.908,50,0.0,20,48,0,3
7/1/2019 1:00,0,1,80.708,87.908,50,0.0,15,16,0,3
7/1/2019 2:00,0,1,77.756,86.549,69,0.0,6,7,0,3
7/1/2019 3:00,0,1,79.232,87.908,53,0.0,5,6,0,3
7/1/2019 4:00,0,1,77.756,87.908,57,0.0,1,5,0,3
7/1/2019 5:00,0,1,76.28,86.549,64,8.9981,3,27,0,3
7/1/2019 6:00,0,1,77.756,86.549,61,8.9981,11,97,0,3
7/1/2019 7:00,0,1,80.708,87.908,54,7.0015,25,218,0,3
7/1/2019 8:00,0,1,83.66,89.276,42,11.0014,39,453,0,3
7/1/2019 9:00,0,1,86.612,90.635,35,11.0014,58,202,0,3
7/1/2019 10:00,0,1,88.088,92.003,33,11.0014,61,109,0,3
7/1/2019 11:00,0,1,91.04,94.73,26,0.0,68,146,0,3
7/1/2019 12:00,0,1,91.04,94.73,26,0.0,83,180,0,3
7/1/2019 13:00,0,1,91.04,93.362,24,0.0,83,209,0,3
7/1/2019 14:00,0,1,92.516,94.73,23,12.998,78,225,0,3
7/1/2019 15:00,0,1,92.516,94.73,21,16.9979,82,299,0,3
7/1/2019 16:00,0,1,92.516,94.73,17,0.0,85,342,0,3
7/1/2019 17:00,0,1,92.516,94.73,21,12.998,99,362,0,3
7/1/2019 18:00,0,1,91.04,93.362,24,16.9979,98,324,0,3
7/1/2019 19:00,0,1,89.564,92.003,25,12.998,80,238,0,3
7/1/2019 20:00,0,1,85.136,90.635,42,15.0013,84,185,0,3
7/1/2019 21:00,0,1,83.66,89.276,45,12.998,69,149,0,3
7/1/2019 22:00,0,1,83.66,89.276,42,0.0,49,173,0,3
7/1/2019 23:00,0,1,82.184,89.276,47,6.0032,44,96,0,3
7/2/2019 0:00,0,0,82.184,89.276,47,6.0032,31,84,0,3
7/2/2019 1:00,0,0,80.708,87.908,54,0.0,20,58,0,3
7/2/2019 2:00,0,0,79.232,87.908,53,0.0,9,43,0,3
7/2/2019 3:00,0,0,79.232,87.908,53,0.0,5,21,0,3
7/2/2019 4:00,0,0,77.756,86.549,61,0.0,3,8,0,3
7/2/2019 5:00,0,0,74.804,81.095,73,7.0015,1,13,0,3
7/2/2019 6:00,0,0,77.756,86.549,69,7.0015,11,21,0,3
7/2/2019 7:00,0,0,79.232,86.549,65,0.0,10,35,0,3
7/2/2019 8:00,0,0,82.184,89.276,57,0.0,38,94,0,3
7/2/2019 9:00,0,0,86.612,92.003,51,6.0032,55,124,0,3
7/2/2019 10:00,0,0,91.04,96.089,36,0.0,103,168,0,3
7/2/2019 11:00,0,0,91.04,96.089,36,6.0032,144,213,0,3
7/2/2019 12:00,0,0,92.516,96.089,30,8.9981,142,232,0,3
7/2/2019 13:00,0,0,92.516,96.089,30,7.0015,178,226,0,3
7/2/2019 14:00,0,0,93.992,96.089,20,0.0,177,215,0,3
7/2/2019 15:00,0,0,95.468,97.457,19,11.0014,168,163,0,3
7/2/2019 16:00,0,0,96.944,98.816,22,15.0013,206,192,0,3
7/2/2019 17:00,0,0,93.992,97.457,30,15.0013,179,170,0,3
7/2/2019 18:00,0,0,92.516,96.089,30,19.0012,193,190,0,3
7/2/2019 19:00,0,0,91.04,94.73,33,15.0013,156,149,0,3
7/2/2019 20:00,0,0,88.088,93.362,45,19.0012,136,148,0,3
7/2/2019 21:00,0,0,86.612,92.003,48,12.998,95,137,0,3
7/2/2019 22:00,0,0,85.136,92.003,51,11.0014,78,123,0,3
7/2/2019 23:00,0,0,85.136,92.003,54,19.0012,66,88,0,3
7/3/2019 0:00,0,0,83.66,90.635,58,15.0013,47,97,0,3
7/3/2019 1:00,0,0,83.66,90.635,61,11.0014,23,55,0,0
7/3/2019 2:00,0,0,83.66,90.635,58,12.998,19,50,0,3
7/3/2019 3:00,0,0,82.184,89.276,65,6.0032,8,25,0,2
7/3/2019 4:00,0,0,82.184,89.276,65,6.0032,3,2,0,2
7/3/2019 5:00,0,0,77.756,83.822,83,12.998,0,1,0,2
7/3/2019 6:00,0,0,77.756,81.095,94,6.0032,0,3,0,0
7/3/2019 7:00,0,0,79.232,83.822,89,12.998,3,22,0,0
7/3/2019 8:00,0,0,82.184,89.276,79,15.0013,39,53,0,3
7/3/2019 9:00,0,0,83.66,92.003,74,16.9979,82,99,0,3
7/3/2019 10:00,0,0,86.612,94.73,66,11.0014,131,133,0,3
7/3/2019 11:00,0,0,88.088,96.089,62,7.0015,215,175,0,3
7/3/2019 12:00,0,0,91.04,100.184,55,7.0015,198,206,0,3
7/3/2019 13:00,0,0,91.04,101.543,59,15.0013,248,173,0,3
7/3/2019 14:00,0,0,92.516,102.911,56,16.9979,225,150,0,3
7/3/2019 15:00,0,0,93.992,104.27,53,19.9995,194,182,0,3
7/3/2019 16:00,0,0,93.992,104.27,53,19.9995,195,219,0,3
7/3/2019 17:00,0,0,91.04,98.816,49,56.9969,181,177,0,2
7/3/2019 18:00,0,0,91.04,98.816,49,56.9969,74,107,0,2
7/3/2019 19:00,0,0,80.708,86.549,83,12.998,100,83,0,0
7/3/2019 20:00,0,0,80.708,86.549,83,0.0,83,93,0,2
7/3/2019 21:00,0,0,80.708,86.549,83,11.0014,75,92,0,0
7/3/2019 22:00,0,0,80.708,86.549,78,7.0015,69,93,0,0
7/3/2019 23:00,0,0,79.232,83.822,83,11.0014,70,77,0,3
7/4/2019 0:00,1,0,79.232,83.822,83,8.9981,63,77,0,3
7/4/2019 1:00,1,0,79.232,83.822,83,6.0032,43,76,0,3
7/4/2019 2:00,1,0,79.232,83.822,83,0.0,33,30,0,3
7/4/2019 3:00,1,0,79.232,85.181,78,0.0,13,13,0,3
7/4/2019 4:00,1,0,80.708,86.549,78,6.0032,8,4,0,0
7/4/2019 5:00,1,0,79.232,83.822,83,8.9981,1,3,0,0
7/4/2019 6:00,1,0,79.232,83.822,89,11.0014,5,11,0,3
7/4/2019 7:00,1,0,80.708,86.549,83,8.9981,17,19,0,3
7/4/2019 8:00,1,0,83.66,92.003,74,7.0015,42,44,0,3
7/4/2019 9:00,1,0,85.136,93.362,66,6.0032,142,96,0,0
7/4/2019 10:00,1,0,88.088,94.73,55,6.0032,166,114,0,0
7/4/2019 11:00,1,0,88.088,94.73,55,6.0032,177,172,0,0
7/4/2019 12:00,1,0,89.564,96.089,52,0.0,237,210,0,0
7/4/2019 13:00,1,0,89.564,96.089,49,0.0,242,181,0,0
7/4/2019 14:00,1,0,91.04,97.457,46,0.0,235,173,0,3
7/4/2019 15:00,1,0,92.516,98.816,43,6.0032,224,184,0,3
7/4/2019 16:00,1,0,92.516,98.816,41,0.0,236,216,0,3
7/4/2019 17:00,1,0,91.04,97.457,46,0.0,240,196,0,3
7/4/2019 18:00,1,0,91.04,97.457,46,8.9981,222,196,0,3
7/4/2019 19:00,1,0,89.564,96.089,49,11.0014,170,205,0,0
7/4/2019 20:00,1,0,88.088,94.73,55,7.0015,195,191,0,0
7/4/2019 21:00,1,0,86.612,93.362,62,7.0015,195,262,0,0
7/4/2019 22:00,1,0,86.612,93.362,62,8.9981,115,211,0,0
7/4/2019 23:00,1,0,85.136,93.362,70,7.0015,44,94,0,0
7/5/2019 0:00,0,1,83.66,90.635,65,11.0014,19,36,0,0
7/5/2019 1:00,0,1,83.66,90.635,65,7.0015,15,24,0,3
7/5/2019 2:00,0,1,80.708,87.908,74,6.0032,8,5,0,3
7/5/2019 3:00,0,1,80.708,87.908,74,15.0013,1,7,0,3
7/5/2019 4:00,0,1,80.708,87.908,69,11.0014,1,4,0,3
7/5/2019 5:00,0,1,80.708,87.908,69,0.0,1,19,0,3
7/5/2019 6:00,0,1,80.708,87.908,74,6.0032,3,91,0,3
7/5/2019 7:00,0,1,83.66,90.635,65,6.0032,22,248,0,3
7/5/2019 8:00,0,1,85.136,93.362,62,8.9981,41,391,0,3
7/5/2019 9:00,0,1,86.612,93.362,58,8.9981,50,177,0,3
7/5/2019 10:00,0,1,88.088,94.73,52,7.0015,55,84,0,3
7/5/2019 11:00,0,1,89.564,94.73,46,7.0015,75,97,0,3
7/5/2019 12:00,0,1,91.04,97.457,43,7.0015,71,130,0,3
7/5/2019 13:00,0,1,92.516,98.816,43,7.0015,67,136,0,3
7/5/2019 14:00,0,1,91.04,98.816,49,11.0014,66,112,0,3
7/5/2019 15:00,0,1,92.516,98.816,43,0.0,51,111,0,3
7/5/2019 16:00,0,1,92.516,100.184,46,7.0015,79,202,0,3
7/5/2019 17:00,0,1,92.516,100.184,46,7.0015,79,466,0,3
7/5/2019 18:00,0,1,91.04,100.184,55,11.0014,70,426,0,3
7/5/2019 19:00,0,1,91.04,101.543,59,8.9981,71,297,0,3
7/5/2019 20:00,0,1,88.088,97.457,66,7.0015,59,225,0,3
7/5/2019 21:00,0,1,89.564,98.816,62,16.9979,77,168,0,3
7/5/2019 22:00,0,1,88.088,97.457,66,15.0013,31,124,0,3
7/5/2019 23:00,0,1,86.612,94.73,66,11.0014,19,54,0,3
7/6/2019 0:00,0,1,85.136,94.73,74,12.998,11,26,0,3
7/6/2019 1:00,0,1,83.66,92.003,74,8.9981,4,11,0,3
7/6/2019 2:00,0,1,83.66,92.003,79,6.0032,1,4,0,3
7/6/2019 3:00,0,1,83.66,92.003,79,0.0,0,6,0,3
7/6/2019 4:00,0,1,82.184,89.276,83,6.0032,0,6,0,0
7/6/2019 5:00,0,1,82.184,89.276,83,6.0032,5,30,0,3
7/6/2019 6:00,0,1,83.66,92.003,79,6.0032,9,112,0,3
7/6/2019 7:00,0,1,85.136,94.73,79,0.0,24,288,0,0
7/6/2019 8:00,0,1,85.136,94.73,74,7.0015,31,397,0,0
7/6/2019 9:00,0,1,83.66,92.003,79,12.998,31,158,0,2
7/6/2019 10:00,0,1,83.66,92.003,79,6.0032,13,30,0,2
7/6/2019 11:00,0,1,85.136,94.73,74,0.0,24,103,0,0
7/6/2019 12:00,0,1,86.612,94.73,66,6.0032,38,114,0,0
7/6/2019 13:00,0,1,86.612,94.73,70,7.0015,33,107,0,0
7/6/2019 14:00,0,1,88.088,97.457,66,19.0012,50,113,0,3
7/6/2019 15:00,0,1,88.088,97.457,70,19.0012,55,130,0,3
7/6/2019 16:00,0,1,88.088,97.457,70,16.9979,57,218,0,3
7/6/2019 17:00,0,1,89.564,98.816,59,15.0013,79,517,0,3
7/6/2019 18:00,0,1,88.088,96.089,62,12.998,77,486,0,3
7/6/2019 19:00,0,1,86.612,94.73,70,15.0013,71,323,0,3
7/6/2019 20:00,0,1,85.136,94.73,74,16.9979,55,257,0,3
7/6/2019 21:00,0,1,83.66,92.003,79,12.998,66,175,0,3
7/6/2019 22:00,0,1,83.66,92.003,79,12.998,30,156,0,3
7/6/2019 23:00,0,1,82.184,89.276,83,15.0013,20,78,0,3
7/7/2019 0:00,0,1,80.708,85.181,89,8.9981,6,29,0,3
7/7/2019 1:00,0,1,80.708,85.181,89,12.998,2,14,0,3
7/7/2019 2:00,0,1,80.708,85.181,89,12.998,1,7,0,3
7/7/2019 3:00,0,1,79.232,82.454,94,7.0015,2,2,0,3
7/7/2019 4:00,0,1,79.232,83.822,89,7.0015,0,4,0,3
7/7/2019 5:00,0,1,79.232,83.822,89,7.0015,2,30,0,3
7/7/2019 6:00,0,1,79.232,83.822,89,8.9981,11,107,0,0
7/7/2019 7:00,0,1,80.708,85.181,89,7.0015,13,279,0,0
7/7/2019 8:00,0,1,83.66,92.003,79,12.998,28,415,0,0
7/7/2019 9:00,0,1,86.612,94.73,70,11.0014,25,154,0,3
7/7/2019 10:00,0,1,89.564,98.816,62,0.0,29,72,0,3
7/7/2019 11:00,0,1,92.516,101.543,52,8.9981,30,112,0,3
7/7/2019 12:00,0,1,93.992,101.543,41,0.0,32,139,0,3
7/7/2019 13:00,0,1,95.468,102.911,41,0.0,48,107,0,3
7/7/2019 14:00,0,1,95.468,102.911,41,16.9979,39,121,0,3
7/7/2019 15:00,0,1,95.468,102.911,41,16.9979,47,119,0,3
7/7/2019 16:00,0,1,95.468,101.543,39,15.0013,47,218,0,3
7/7/2019 17:00,0,1,95.468,100.184,36,16.9979,80,489,0,3
7/7/2019 18:00,0,1,93.992,100.184,44,19.9995,70,492,0,3
7/7/2019 19:00,0,1,92.516,101.543,52,19.0012,79,286,0,3
7/7/2019 20:00,0,1,88.088,96.089,58,23.9994,61,224,0,3
7/7/2019 21:00,0,1,86.612,93.362,62,11.0014,39,170,0,3
7/7/2019 22:00,0,1,86.612,93.362,62,11.0014,32,150,0,3
7/7/2019 23:00,0,1,85.136,93.362,66,0.0,31,98,0,3
7/8/2019 0:00,0,1,86.612,94.73,66,7.0015,6,41,0,3
7/8/2019 1:00,0,1,85.136,94.73,79,0.0,9,25,0,3
7/8/2019 2:00,0,1,83.66,92.003,74,11.0014,10,12,0,0
7/8/2019 3:00,0,1,82.184,89.276,79,7.0015,2,4,0,3
